"X","Y","ID","DISTRICT","PROPERTY","PROPERTYID","AREA","LOCATION","ZONE","ON_ADR","ON_STREET","PROP_ADR","PROP_STREET","SIDE","SITE","SIDEWALK","UTILITY","EXT","FICTITIOUS","BOTANICAL_NAME","COMMON_NAME","DBH","EXACT_DBH","HEIGHT","EXACT_HEIGHT","CONDITION","GPSDATE","NOTES","PARKWAY_TY","PARKWAY_SI","TRUNKS","RECMAINT","REMOVAL_RE","TREEID","UUSER","UDATE","STATUS","RECVER","TVALUE","ADDRID","RSPECIES","CROWN","HARDSCAPE","RIGHTOFWAY","INSPECTED","INSPECTOR","UT_ORG","COLLECTOR","CONDITION_FACTOR","TREETAG","TARGET_RAT","SW_ORG","DATAFILE","REMREASON","RECMAINTYEAR","SITEID","PROPWORKCODE","PROPSUBCODE","PROPCOST","PROPHOURS","PESTDISEASE","PRUNINGFREQ","MAINTYEAR","PRUNINGSEASON","REMOVALREASON","REQUIREDMAINT","BOTANICAL","COMMON","ON_STREET","PROP_STREET","LOCNFACTOR","X","Y","OBSERVATION","CONFLICT",
"-13175428.428155","4015350.18353924","7050","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","2118","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.428148","4015245.9657566","7051","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2119","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.4281471","4015231.75431935","7052","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2120","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.4281471","4015231.75431935","7053","","","0","","","","","KINGDALE AVE","","","Front","2","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2121","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.4281466","4015224.64860288","7054","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2122","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.0527542","4015123.86385144","7055","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2123","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175428.0527542","4015123.86385144","7056","","","0","","","","","KINGDALE AVE","","","Front","2","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2124","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175427.8819127","4015121.59977379","7057","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2125","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175426.1025406","4015093.07754134","7058","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2126","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.9786801","4015084.53581913","7059","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2127","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.6070984","4015058.91069079","7060","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2128","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.5451681","4015054.63983966","7061","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2129","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.4213075","4015046.09814616","7062","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2130","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175388.3532055","4015025.27697029","7063","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2131","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175423.2865533","4014864.33860162","7064","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","","","NA","","2132","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175423.3383448","4014862.14838002","7065","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2133","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175423.4419279","4014857.76793702","7066","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2134","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175423.649094","4014849.00705608","7067","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2135","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175918.2331579","4014672.91321654","7068","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2136","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.8761302","4014754.82801442","7069","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","2137","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.8761302","4014754.82801442","7070","","","0","","","","","KINGDALE AVE","","","Front","2","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2138","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175425.8761302","4014754.82801442","7071","","","0","","","","","KINGDALE AVE","","","Front","3","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2139","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175426.1350877","4014743.87701855","7072","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","","","NA","","2140","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175426.1350877","4014743.87701855","7073","","","0","","","","","KINGDALE AVE","","","Front","2","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","","","NA","","2141","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175426.2386708","4014739.49661983","7074","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","2142","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175426.2904624","4014737.30642109","7075","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","","","NA","","2143","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175449.2103356","4014857.7402587","7076","","","0","","","","","149th Street","","","Front","1","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","","","NA","","2144","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175449.2103356","4014857.7402587","7077","","","0","","","","","149th Street","","","Front","2","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2145","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175440.7494152","4014857.98038321","7078","","","0","","","","","149th Street","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2146","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175440.7494152","4014857.98038321","7079","","","0","","","","","149th Street","","","Front","2","False","False","","False","Bauhinia variegata","Purple Orchid Tree","","","","","NA","","","","","","NA","","2147","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175423.1311787","4014870.90926999","7080","","","0","","","","","KINGDALE AVE","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2148","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175423.1311787","4014870.90926999","7081","","","0","","","","","KINGDALE AVE","","","Front","2","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2149","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175237.2305948","4014895.16835919","7082","","","0","","","","","149th Street","","","Front","1","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","","","NA","","2150","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175283.1235763","4014860.785194","7083","","","0","","","","","149th Street","","","Front","1","False","False","","False","Callistemon citrinus","Lemon Bottlebrush","","","","","NA","","","","","","NA","","2151","ArborPro","8/26/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
